,Longitude,Latitude,Code,Metro,Cluster,Region
1,-124.6333008,47.90000153,UIL,UIL,1,A
2,-124.4231033,42.41360092,GOL,GOL,2,B
3,-124.4167023,43.11669922,BDY,BDY,2,B
4,-124.2889023,42.0746994,BOK,BOK,2,B
5,-124.2399979,43.41889954,OTH,OTH,2,B
6,-124.2358017,41.77999878,CEC,CEC,2,B
7,-124.1149979,40.80500031,EKA,ACV,2,B
8,-124.1110992,43.98279953,FMU,FMU,1,A
9,-124.1074982,40.97919846,ACV,ACV,2,B
10,-124.0578003,44.57939911,ONP,ONP,1,A
11,-123.9499969,45.23329926,PFC,PFC,1,A
12,-123.9356003,46.97109985,HQM,HQM,1,A
13,-123.9283447,40.71874619,NLN,ACV,2,B
14,-123.8799973,46.15969849,AST,AST,1,A
15,-123.8142014,42.41809845,OTK,OTK,2,B
16,-123.8135986,45.41859818,VWG,VWG,1,A
17,-123.7944031,39.47439957,FOB,FOB,2,B
18,-123.6821976,42.10419846,RQN,RQN,2,B
19,-123.5986023,40.49309921,WQE,WQE,2,B
20,-123.4935989,48.1189003,CLM,CLM,1,A
21,-123.3878021,42.50999832,GTP,GTP,2,B
22,-123.3597031,43.23889923,RBG,RBG,2,B
23,-123.2869034,44.49720001,CVO,CVO,1,A
24,-123.2833023,44.58330154,QWY,CVO,1,A
25,-123.2174988,44.12080002,EUG,EUG,1,A
26,-123.1999969,39.12670135,UKI,UKI,2,B
27,-123.1853027,48.09780121,SQV,SQV,1,A
28,-123.1735992,48.67499924,SSW,SSW,1,A
29,-123.1389008,47.23389816,SHN,SHN,1,A
30,-123.1371994,48.61249924,RCE,RCE,1,A
31,-123.0333023,48.71670151,WDN,WDN,1,A
32,-123.0239029,48.52640152,FRD,FRD,1,A
33,-123.0061035,48.54359818,FBS,FRD,1,A
34,-123.0030975,48.62080002,DHB,DHB,1,A
35,-123.0014038,44.91030121,SLE,SLE,1,A
36,-123,48.59999847,CKR,CKR,1,A
37,-122.9832993,45.51670074,HIO,HIO,1,A
38,-122.981102,46.6739006,CLS,CLS,1,A
39,-122.9356003,48.48279953,LPS,LPS,1,A
40,-122.9124985,48.70830154,ESD,ESD,1,A
41,-122.9032974,46.97359848,OLM,OLM,1,A
42,-122.9000015,46.15000153,KLS,KLS,1,A
43,-122.8833008,46.11669922,LOG,LOG,1,A
44,-122.8833008,48.66669846,WSX,WSX,1,A
45,-122.8722,42.37360001,MFR,MFR,2,B
46,-122.8499985,46.43330002,TDO,TDO,1,A
47,-122.8499985,48.63330078,RSJ,RSJ,1,A
48,-122.8302002,48.48989868,QQA,QQA,1,A
49,-122.8249969,48.57920074,BYW,BYW,1,A
50,-122.8167038,47.48329926,CWS,CWS,1,A
51,-122.8116989,38.50920105,STS,STS,2,B
52,-122.8106003,45.08359909,TWO,TWO,1,A
53,-122.8031006,48.50999832,DTR,DTR,1,A
54,-122.8000031,48.04999924,TWD,TWD,1,A
55,-122.763298,47.48500061,PWT,PWT,1,A
56,-122.7298965,48.98939896,BWS,BWS,1,A
57,-122.6725006,48.25329971,ODW,ODW,1,A
58,-122.6611023,48.49919891,OTS,OTS,1,A
59,-122.6605988,42.19029999,AHM,AHM,2,B
60,-122.6500015,47.73329926,PUL,PUL,1,A
61,-122.6333008,41.73329926,RKC,RKC,2,B
62,-122.6222,38.93470001,CKE,CKE,2,B
63,-122.6053009,38.25780106,UXK,UXK,2,B
64,-122.5950012,45.58919907,PDX,PDX,1,A
65,-122.5792007,47.08330154,GRF,TIW,1,A
66,-122.5730972,47.27059937,TIW,TIW,1,A
67,-122.5569,38.14440155,NOT,NOT,2,B
68,-122.5453033,41.73049927,ROF,SIY,2,B
69,-122.5346985,48.79439926,BLI,BLI,1,A
70,-122.5333023,37.96670151,JSG,SRF,2,B
71,-122.5222015,38.01530075,SRF,SRF,2,B
72,-122.509697,37.87860107,JMC,JMC,2,B
73,-122.4742966,47.13800049,TCM,TIW,1,A
74,-122.4669037,41.78170013,SIY,SIY,2,B
75,-122.4531021,41.47470093,VWM,VWM,2,B
76,-122.4332962,37.46670151,HAF,HAF,2,B
77,-122.4167023,37.75,JCC,SFO,2,B
78,-122.4080963,40.57389832,BZF,BZF,2,B
79,-122.3967972,45.54790115,TTD,TTD,1,A
80,-122.375,37.62530136,EMB,SFO,2,B
81,-122.3728027,37.61940002,SFO,SFO,2,B
82,-122.3499985,39.88330078,WLW,WLW,2,B
83,-122.3332977,47.61669922,LKE,SEA,1,A
84,-122.3332977,48.41669846,MVW,MVW,1,A
85,-122.3167038,41.31669998,MHS,MHS,2,B
86,-122.3080978,47.44919968,SEA,SEA,1,A
87,-122.3000031,37.83330154,JEM,JEM,2,B
88,-122.3000031,37.86669922,JBK,JBK,2,B
89,-122.2994003,47.52890015,BFI,SEA,1,A
90,-122.2921982,40.50830078,RDD,RDD,2,B
91,-122.2833023,48.20000076,NUW,ODW,1,A
92,-122.2814026,47.90829849,PAE,PAE,1,A
93,-122.2799988,38.21220016,APC,APC,2,B
94,-122.2680969,47.73830032,KEH,KEH,1,A
95,-122.2667007,37.81669998,JCE,OAK,2,B
96,-122.2510986,40.15140152,RBL,RBL,2,B
97,-122.25,37.76670074,NGZ,NGZ,2,B
98,-122.2493973,37.51190186,SQL,SQL,2,B
99,-122.2332993,38.11669922,VLO,VLO,2,B
100,-122.2155991,37.72359848,OAK,OAK,2,B
101,-122.2138977,47.49330139,RNT,RNT,1,A
102,-122.1980972,37.75249863,OBT,OAK,2,B
103,-122.1588974,48.16080093,VWO,VWO,1,A
104,-122.1138992,37.46080017,PAO,PAO,2,B
105,-122.0832977,37.38330078,NUQ,NUQ,2,B
106,-122.0832977,37.66669846,HWD,HWD,2,B
107,-122.055603,37.98889923,CCR,CCR,2,B
108,-121.9744034,41.8871994,WQH,WQH,2,B
109,-121.9499969,37.34999847,ZSM,ZSM,2,B
110,-121.9263,38.26250076,SUU,SUU,2,B
111,-121.9255981,37.36109924,SJC,SJC,2,B
112,-121.9167023,36.61669922,OAR,MRY,2,B
113,-121.9167023,37.34999847,ZJO,SJC,2,B
114,-121.9000015,45.66669846,CZK,CZK,1,A
115,-121.8833008,37.33330154,RHV,SJC,2,B
116,-121.8768997,42.57640076,CHZ,CHZ,2,B
117,-121.8722,38.6739006,RQQ,RQQ,2,B
118,-121.8566971,39.79579926,CIC,CIC,2,B
119,-121.8480988,36.58810043,MRY,MRY,2,B
120,-121.8171997,37.69390106,LVK,LVK,2,B
121,-121.75,36.91669846,WVI,WVI,2,B
122,-121.7358017,42.1631012,LMT,LMT,2,B
123,-121.6500015,36.66669846,SNS,SNS,2,B
124,-121.618103,39.49169922,OVE,OVE,2,B
125,-121.615303,39.70970154,ZXW,ZXW,2,B
126,-121.5896988,38.6955986,SMF,SAC,2,B
127,-121.5832977,39.15000153,BAB,MYV,2,B
128,-121.5697021,39.09809875,MYV,MYV,2,B
129,-121.5,43.91669846,SUO,SUO,1,A
130,-121.4925003,38.51250076,SAC,SAC,2,B
131,-121.4832993,38.58330154,MCC,SAC,2,B
132,-121.4000015,36.84999847,HLI,HLI,2,B
133,-121.3593979,38.09170151,VWQ,VWQ,2,B
134,-121.3582993,41.88750076,WQD,WQD,2,B
135,-121.2951965,38.5564003,MHR,SAC,2,B
136,-121.2722015,37.83670044,LRO,LRO,2,B
137,-121.2391968,37.89440155,SCK,SAC,2,B
138,-121.1832962,47.23329926,ESW,ESW,1,A
139,-121.1667023,45.59999847,DLS,DLS,1,A
140,-121.1513977,44.25439835,RDM,RDM,1,A
141,-121.1500015,35.96670151,HGT,HGT,3,C
142,-121.1333008,44.63330078,MDJ,MDJ,1,A
143,-121.1166992,36.23329926,KIC,KIC,3,C
144,-121.0999985,37.38330078,NRC,NRC,2,B
145,-121.0667038,38.90000153,AUN,AUN,2,B
146,-121.0014038,39.22380066,QQQ,QQQ,2,B
147,-120.9552994,37.62689972,MOD,MOD,2,B
148,-120.9452972,39.94390106,GNF,GNF,2,B
149,-120.8499985,37.06669998,LSN,LSN,2,B
150,-120.8499985,44.29999924,PRZ,PRZ,1,A
151,-120.8000031,37.7560997,ODC,ODC,2,B
152,-120.8000031,38.71670151,PVF,PVF,2,B
153,-120.7166977,39.25,BLU,BLU,2,B
154,-120.6999969,35.75,SYL,SYL,3,C
155,-120.6500015,40.40000153,SVE,SVE,2,B
156,-120.6391983,35.23669815,SBP,CSL,3,C
157,-120.6389008,35.23659897,CSL,CSL,3,C
158,-120.6258011,35.67060089,PRB,PRB,3,C
159,-120.6211014,35.10139847,WQP,WQP,3,C
160,-120.6164017,39.71060181,PYS,PYS,2,B
161,-120.5671005,37.37950134,MER,MCE,2,B
162,-120.5378036,46.56689835,YKM,YKM,1,A
163,-120.5302963,47.03390121,ELN,ELN,1,A
164,-120.5167007,46.59999847,FCT,YKM,1,A
165,-120.5128021,37.28469849,MCE,MCE,2,B
166,-120.4666977,34.63330078,VBG,LPC,3,C
167,-120.4578018,34.90499878,SMX,SMX,3,C
168,-120.4499969,34.63330078,LPC,LPC,3,C
169,-120.4128036,38.02890015,COA,COA,2,B
170,-120.4000015,42.16669846,LKV,LKV,2,B
171,-120.3713989,36.7580986,RQD,RQD,3,C
172,-120.3593979,36.16059875,CLG,CLG,3,C
173,-120.3527985,39.81829834,NVN,NVN,2,B
174,-120.2469025,37.11249924,UXD,UXD,3,C
175,-120.2078018,47.39970016,EAT,EAT,1,A
176,-120.1513977,40.26639938,AHC,AHC,2,B
177,-120.1417007,39.32500076,TKF,TKF,2,B
178,-120.1106033,36.9878006,MAE,MAE,3,C
179,-120.0393982,37.51079941,RMY,RMY,2,B
180,-119.9944,38.89419937,TVL,TVL,2,B
181,-119.9511032,36.33330154,NLC,NLC,3,C
182,-119.9428024,47.86579895,VWE,VWE,1,A
183,-119.9150009,34.06060028,SZN,SBA,3,C
184,-119.8394012,34.42779922,SBA,SBA,3,C
185,-119.7928009,46.21220016,RQE,RQE,1,A
186,-119.7833023,36.73329926,FCH,FAT,3,C
187,-119.7675018,39.49779892,RNO,RNO,2,B
188,-119.75,39,MEV,MEV,2,B
189,-119.7347031,39.19169998,CSN,CSN,2,B
190,-119.7172012,36.77669907,FAT,FAT,3,C
191,-119.6296997,36.31890106,VWD,VWD,3,C
192,-119.5500031,36.09999847,CRO,CRO,3,C
193,-119.5500031,37.86249924,OYS,OYS,2,B
194,-119.5167007,48.41669846,OMK,OMK,1,A
195,-119.512001,47.30400085,EPH,EPH,1,A
196,-119.4580002,33.23970032,FQB,FQB,3,C
197,-119.393898,36.31940079,VIS,VIS,3,C
198,-119.3535995,35.61970139,RQU,RQU,3,C
199,-119.3499985,36.21670151,TLR,TLR,3,C
200,-119.3155975,47.20500183,MWH,MWH,1,A
201,-119.305603,46.30830002,RLD,RLD,1,A
202,-119.2833023,45.84999847,HES,HES,1,A
203,-119.2833023,47.13330078,LRN,MWH,1,A
204,-119.2667007,35.5,MIT,MIT,3,C
205,-119.25,39,EYR,EYR,2,B
206,-119.2099991,46.21829987,VSK,VSK,1,A
207,-119.206398,34.2010994,OXR,OXR,3,C
208,-119.1200027,34.12030029,NTD,NTD,3,C
209,-119.1147003,46.26390076,PSC,PSC,1,A
210,-119.0805969,47.92359924,GCD,GCD,1,A
211,-119.0603027,34.34719849,SZP,SZP,3,C
212,-119.0522003,35.43000031,BFL,BFL,3,C
213,-119.0167007,36.06669998,PTV,PTV,3,C
214,-118.9542007,43.59059906,BNO,BNO,1,A
215,-118.9499969,44.41669846,JDA,JDA,1,A
216,-118.8514023,37.6310997,MMH,MMH,2,B
217,-118.8360977,45.69829941,PDT,PDT,1,A
218,-118.8332977,34.16669846,JTO,JTO,3,C
219,-118.8321991,46.66249847,WQI,WQI,1,A
220,-118.7833023,39.46670151,FLX,NFL,2,B
221,-118.7833023,39.46670151,NFL,NFL,2,B
222,-118.6333008,38.53329849,HTH,HTH,2,B
223,-118.5876999,33.02270126,JZL,JZL,3,C
224,-118.5832977,33.01670074,NUC,NUC,3,C
225,-118.5667038,34.06669998,SQA,SQA,3,C
226,-118.5667038,40.05830002,LOL,LOL,2,B
227,-118.5083008,33.42499924,TWH,AVX,3,C
228,-118.5,34.20000076,VNY,LAX,3,C
229,-118.450798,34.01610184,SMO,SMO,3,C
230,-118.4417038,35.13750076,TSP,TSP,3,C
231,-118.4332962,34.26670074,SFR,SFR,3,C
232,-118.4139023,33.40610123,CIB,AVX,3,C
233,-118.4072037,33.94219971,LAX,LAX,3,C
234,-118.3833008,33.91669846,QLO,QLO,3,C
235,-118.3649979,37.37329865,BIH,BIH,2,B
236,-118.3578033,34.20000076,BUR,BUR,3,C
237,-118.3386002,33.80329895,TOA,TOA,3,C
238,-118.334198,33.92309952,HHR,HHR,3,C
239,-118.3332977,34.16669846,JLX,LAX,3,C
240,-118.3153,33.34170151,AVX,AVX,3,C
241,-118.2910995,46.09469986,ALW,ALW,1,A
242,-118.2833023,34.16669846,JGX,JGX,3,C
243,-118.2727966,33.75059891,SPQ,SPQ,3,C
244,-118.2667007,34.06669998,CCD,LAX,3,C
245,-118.2667007,34.08330154,JUC,LAX,3,C
246,-118.25,34.04999924,WHP,LAX,3,C
247,-118.25,34.06669998,JCX,LAX,3,C
248,-118.25,34.06669998,JSN,LAX,3,C
249,-118.25,34.06669998,JWC,LAX,3,C
250,-118.2166977,33.90000153,CPM,CPM,3,C
251,-118.2082977,34.87080002,WQO,WQO,3,C
252,-118.2050018,36.81389999,VWR,VWR,2,B
253,-118.1596985,33.98669815,JBP,LAX,3,C
254,-118.1511002,33.81750107,JLB,LGB,3,C
255,-118.1511002,33.81750107,LGB,LGB,3,C
256,-118.1500015,34.15000153,JPD,JPD,3,C
257,-118.1500015,35.06669998,MHV,MHV,3,C
258,-118.1333008,34.70000076,WJF,WJF,3,C
259,-118.1166992,33.95000076,JDY,JDY,3,C
260,-118.0832977,34.62749863,PMD,PMD,3,C
261,-118.0333023,34.08330154,EMT,EMT,3,C
262,-118.0139008,35.15190125,VWI,VWI,3,C
263,-118.0049973,45.28969955,LGD,LGD,1,A
264,-118,34,JID,LAX,3,C
265,-117.9749985,33.86669922,FUL,FUL,3,C
266,-117.9332962,33.61669922,JNP,JNP,3,C
267,-117.9167023,35,EDW,EDW,3,C
268,-117.9167023,38.86669922,GAB,GAB,2,B
269,-117.875,33.79169846,JOR,JOR,3,C
270,-117.8672028,33.67559814,SNA,SNA,3,C
271,-117.8666992,33.66669846,JOC,SNA,3,C
272,-117.8666992,33.76670074,DNT,SNA,3,C
273,-117.8292007,35.65670013,IYK,IYK,3,C
274,-117.8099976,44.8382988,BKE,BKE,1,A
275,-117.7830963,34.09170151,POC,POC,3,C
276,-117.7332993,40.96670151,WMC,WMC,2,B
277,-117.7182999,33.66749954,NZJ,NZJ,3,C
278,-117.6902008,35.68740082,RQK,RQK,3,C
279,-117.6865997,34.11159897,CCB,CCB,3,C
280,-117.6391983,33.98080063,CNO,CNO,3,C
281,-117.6333008,34.09999847,JUP,CCB,3,C
282,-117.6166992,42.83330154,REO,REO,1,A
283,-117.6081009,34.05720139,ONT,LAX,3,C
284,-117.5372009,47.6169014,GEG,GEG,1,A
285,-117.4441986,33.9516983,RAL,RAL,3,C
286,-117.4000015,47.66669846,SKA,GEG,1,A
287,-117.3830032,34.58380127,VCV,VCV,3,C
288,-117.3666992,33.98329926,JRD,RAL,3,C
289,-117.3666992,33.98329926,RIR,RAL,3,C
290,-117.3666992,33.98329926,RIV,RAL,3,C
291,-117.353302,33.21860123,OCN,OCN,3,C
292,-117.3332977,34.25,DAG,DAG,3,C
293,-117.325798,35.81280136,TRH,TRH,3,C
294,-117.3161011,47.68220139,SFF,GEG,1,A
295,-117.3150024,34.37720108,WQG,WQG,3,C
296,-117.2797012,33.12860107,CLD,CLD,3,C
297,-117.2649994,45.42470169,UXV,UXV,1,A
298,-117.2340012,34.09519958,SBD,SBT,3,C
299,-117.2332993,38.03329849,XSD,TPH,2,B
300,-117.2332993,38.06669998,TPH,TPH,2,B
301,-117.2127991,34.52640152,APV,APV,3,C
302,-117.1999969,32.70000076,NZY,SAN,3,C
303,-117.1866989,32.73360062,SAN,SAN,3,C
304,-117.1667023,39.46670151,ASQ,ASQ,2,B
305,-117.1500015,32.71670151,MYF,SAN,3,C
306,-117.1436005,32.86920166,NKX,SAN,3,C
307,-117.1166992,33.56669998,RBK,RBK,3,C
308,-117.1050034,46.74470139,PUW,PUW,1,A
309,-117.0250015,33.73329926,HMT,HMT,3,C
310,-117.0143967,46.37469864,LWS,LWS,1,A
311,-117.0139008,44.02280045,ONO,ONO,1,A
312,-117,36.5,DTH,DTH,3,C
313,-116.9794006,32.57220078,SDM,SAN,3,C
314,-116.9747009,32.5481987,TJX,SAN,3,C
315,-116.9713974,32.8260994,SEE,SAN,3,C
316,-116.9360962,33.63059998,TRM,TRM,3,C
317,-116.9000015,44.09170151,VZJ,VZJ,1,A
318,-116.8722,40.59749985,BAM,BAM,2,B
319,-116.8666992,47.95000076,RTL,RTL,1,A
320,-116.8499985,34.26670074,RBF,RBF,3,C
321,-116.8497009,33.92309952,BNG,BNG,3,C
322,-116.7667007,36.90000153,BTY,BTY,3,C
323,-116.7667007,47.68330002,COE,COE,1,A
324,-116.5667038,35.26670074,BYS,BYS,3,C
325,-116.5049973,33.8266983,PSP,PSP,3,C
326,-116.3833008,36.63330078,LTH,LTH,3,C
327,-116.322197,33.25970078,BXS,BXS,3,C
328,-116.2944031,48.72639847,QQL,QQL,1,A
329,-116.2671967,33.7358017,UDD,PSP,3,C
330,-116.2249985,43.56529999,BOI,BOI,1,A
331,-116.1232986,45.94250107,IDH,IDH,1,A
332,-116.0999985,45.88330078,MYL,MYL,1,A
333,-116.0500031,37,UCC,UCC,3,C
334,-116.0318985,36.61940002,DRA,DRA,3,C
335,-116.016098,44.49359894,ICS,ICS,1,A
336,-115.9832993,33.31669998,SAS,SAS,3,C
337,-115.9349976,34.1189003,TNP,TNP,3,C
338,-115.9167023,39.5,EUE,EUE,4,D
339,-115.8710022,43.04330063,MUO,MUO,1,A
340,-115.7897034,40.82389832,EKO,EKO,4,D
341,-115.6733017,36.58720016,INS,INS,3,C
342,-115.6688995,32.82749939,NJK,IPL,3,C
343,-115.5746994,32.83720016,IPL,IPL,3,C
344,-115.5746994,32.83720016,NRS,NRS,3,C
345,-115.5167007,32.98329926,BWC,BWC,3,C
346,-115.5167007,33.13330078,CLR,CLR,3,C
347,-115.5124969,32.66939926,CXL,CXL,3,C
348,-115.2844009,47.5727005,THM,THM,1,A
349,-115.1960983,36.21250153,VGT,LAS,3,C
350,-115.1588974,36.07970047,LAS,LAS,3,C
351,-115.1192017,35.96829987,HSH,LAS,3,C
352,-115.0333023,36.23360062,LSV,LAS,3,C
353,-114.9666977,41.11669922,LWL,LWL,4,D
354,-114.8610992,35.94749832,BLD,BLD,3,C
355,-114.8419037,39.30189896,ELY,ELY,4,D
356,-114.7347031,44.97969818,VWP,VWP,4,D
357,-114.7189026,33.62080002,BLH,BLH,3,C
358,-114.7166977,42.93330002,GNG,GNG,4,D
359,-114.6667023,41.98329926,KPT,KPT,4,D
360,-114.6166992,32.71670151,LGF,YUM,3,C
361,-114.6166992,34.84999847,EED,EED,3,C
362,-114.6132965,47.61249924,UXX,UXX,1,A
363,-114.6069031,32.65420151,YUM,YUM,3,C
364,-114.5643997,35.16329956,IFP,IFP,3,C
365,-114.486702,42.48189926,TWF,TWF,4,D
366,-114.3555984,34.56829834,HII,HII,3,C
367,-114.3082962,43.50419998,SUN,SUN,4,D
368,-114.3082962,43.50419998,XUN,SUN,4,D
369,-114.2714005,34.15060043,VWN,VWN,3,C
370,-114.2510986,48.31280136,FCA,FCA,1,A
371,-114.2166977,44.52310181,CHL,CHL,4,D
372,-114.1255035,46.25180054,WQC,WQC,1,A
373,-114.0875015,46.91559982,MSO,MSO,1,A
374,-114.0586014,36.83610153,MFH,MFH,3,C
375,-114.0375977,40.72761536,ENV,ENV,4,D
376,-113.9400024,35.25669861,IGM,IGM,3,C
377,-113.8861008,45.11920166,SMN,SMN,4,D
378,-113.8167038,35.9919014,DQR,DQR,3,C
379,-113.8163986,35.99580002,GCW,GCW,3,C
380,-113.7742004,42.54140091,BYI,BYI,4,D
381,-113.5922012,37.0931015,SGU,SGU,3,C
382,-113.4167023,35.53329849,PGS,PGS,3,C
383,-113.2921982,35.57160187,DQW,DQW,3,C
384,-113.231102,36.25939941,GCT,GCN,3,C
385,-113.2306976,36.25970078,DQS,DQS,3,C
386,-113.1707993,34.59329987,BGT,BGT,3,C
387,-113.1500015,46.66669846,DRU,DRU,1,A
388,-113.0960999,37.70249939,CDC,CDC,4,D
389,-113.0591965,43.42919922,RQB,RQB,4,D
390,-113.0167007,38.43330002,MLF,MLF,4,D
391,-112.7668991,46.38890076,VWW,VWW,1,A
392,-112.75,40.23329926,DPG,DPG,4,D
393,-112.6694031,36.23059845,HAE,HAE,3,C
394,-112.6333008,45.21670151,DLN,DLN,4,D
395,-112.5943985,42.91329956,PIH,PIH,4,D
396,-112.5832977,33.36669922,BXK,BXK,5,E
397,-112.5317001,37.00939941,KNB,KNB,4,D
398,-112.5056,39.3830986,DTA,DTA,4,D
399,-112.4938965,45.9510994,BTM,BTM,4,D
400,-112.4499969,42.20000076,MLD,MLD,4,D
401,-112.424202,34.65000153,PRC,PRC,3,C
402,-112.3833008,37.83330154,PNU,PNU,4,D
403,-112.3792038,48.6114006,CTB,CTB,6,F
404,-112.3625031,38.95830154,FIL,FIL,4,D
405,-112.3499985,33.43330002,GYR,GYR,5,E
406,-112.2332993,44.16669846,DBS,DBS,4,D
407,-112.1832962,35.65000153,VLE,VLE,3,C
408,-112.1461029,35.95249939,GCN,GCN,3,C
409,-112.143898,37.70560074,BCE,BCE,4,D
410,-112.1333008,35.96670151,JGC,GCN,3,C
411,-112.1333008,36.18330002,NGC,GCN,3,C
412,-112.0943985,38.74110031,RIF,RIF,4,D
413,-112.0830002,33.68399811,DVT,PHX,5,E
414,-112.0646973,43.51610184,IDA,IDA,4,D
415,-112.0622025,41.54919815,BMC,BMC,4,D
416,-112.0344009,34.72999954,CTW,CTW,3,C
417,-112.0108032,41.19639969,OGD,OGD,4,D
418,-112.0089035,33.43610001,PHX,PHX,5,E
419,-111.9927979,40.61920166,RQV,RQV,4,D
420,-111.9819031,46.6067009,HLN,HLN,6,F
421,-111.9712982,41.1228981,HIF,OGD,4,D
422,-111.9669037,40.78419876,SLC,SLC,4,D
423,-111.9332962,33.5,ZSY,PHX,5,E
424,-111.927803,43.64440155,WQF,WQF,4,D
425,-111.9167023,33.61669922,LUF,PHX,5,E
426,-111.9100037,33.62279892,SCF,PHX,5,E
427,-111.8833008,40.88330078,BTF,BTF,4,D
428,-111.8707962,39.73889923,NPH,NPH,4,D
429,-111.8666992,48.53329849,SBX,SBX,6,F
430,-111.8550034,41.78749847,LGU,LGU,4,D
431,-111.8375015,39.02920151,SBO,SBO,4,D
432,-111.8332977,33.41669846,ZBS,PHX,5,E
433,-111.8050003,43.83390045,RXE,RXE,4,D
434,-111.7844009,34.85079956,SDX,SDX,3,C
435,-111.7533035,36.73389816,MYH,MYH,4,D
436,-111.75,32.88330078,CGZ,CGZ,5,E
437,-111.7275009,33.45999908,MSC,PHX,5,E
438,-111.7221985,40.2181015,PVU,PVU,4,D
439,-111.6841965,43.94580078,UXF,UXF,4,D
440,-111.6716995,35.13779831,FLG,GCN,3,C
441,-111.6554031,33.30780029,AZA,PHX,5,E
442,-111.6333008,39.26670074,NTJ,NTJ,4,D
443,-111.4825974,46.33280182,WQK,WQK,6,F
444,-111.4744034,39.52470016,MSD,MSD,4,D
445,-111.447197,36.92639923,PGA,PGA,4,D
446,-111.3668976,47.48559952,GTF,GTF,6,F
447,-111.3416977,34.26110077,PJB,PJB,3,C
448,-111.3332977,32.51670074,MZJ,MZJ,5,E
449,-111.2833023,47.5,GFA,GTF,6,F
450,-111.2332993,36.13330078,TBC,TBC,5,E
451,-111.2166977,32.41669846,AVW,TUS,5,E
452,-111.1594009,45.78030014,BZN,BZN,4,D
453,-111.1046982,44.68669891,WYS,WYS,4,D
454,-110.9666977,41.26670074,EVW,EVW,4,D
455,-110.9405975,32.11610031,TUS,TUS,5,E
456,-110.9332962,42.71670151,AFO,AFO,4,D
457,-110.8833008,32.16669846,DMA,TUS,5,E
458,-110.8486023,31.41609955,OLS,OLS,5,E
459,-110.7528,39.60969925,PUC,PUC,4,D
460,-110.7369003,43.6067009,JAC,JAC,4,D
461,-110.7248993,35.02420044,INW,INW,5,E
462,-110.7166977,38.36669922,HVE,HVE,4,D
463,-110.7133026,37.54579926,BFG,BFG,4,D
464,-110.6671982,33.35309982,GLB,GLB,5,E
465,-110.5667038,45.66669846,LVM,LVM,4,D
466,-110.5582962,41.82500076,EMM,EMM,4,D
467,-110.3833008,41.31669998,FBR,FBR,4,D
468,-110.3431015,31.58889961,FHU,FHU,5,E
469,-110.3332977,35.79999924,PXL,PXL,5,E
470,-110.25,38.96670151,RVR,RVR,4,D
471,-110.2366028,36.70970154,MVM,MVM,5,E
472,-110.2027969,37.00189972,GMV,GMV,5,E
473,-110.1992035,37.0155983,UXR,UXR,5,E
474,-110.138298,34.94060135,HBK,HBK,5,E
475,-110.1166992,42.58330154,BPI,BPI,4,D
476,-110.0832977,34.46670151,TYZ,TYZ,5,E
477,-110.0042038,34.26440048,SOW,SOW,5,E
478,-109.9832993,40.29999924,ROL,ROL,4,D
479,-109.9666977,33.84999847,WTR,WTR,5,E
480,-109.8944016,32.24530029,CWX,CWX,5,E
481,-109.8811035,31.36389923,BSQ,DUG,5,E
482,-109.8550034,46.45420074,RQC,RQC,6,F
483,-109.8069,42.79529953,PWY,PWY,4,D
484,-109.7611008,48.54439926,HVR,HVR,6,F
485,-109.7461014,38.75939941,CNY,CNY,4,D
486,-109.6333008,32.84999847,SAD,SAD,5,E
487,-109.6031036,31.46890068,DUG,DUG,5,E
488,-109.5667038,31.35000038,DGL,DUG,5,E
489,-109.5102997,40.43889999,VEL,VEL,4,D
490,-109.4824982,37.58280182,BDG,BDG,4,D
491,-109.4710999,47.05110168,LWT,LWT,6,F
492,-109.3908005,40.9178009,UXG,UXG,4,D
493,-109.3499985,34.5,SJN,SJN,5,E
494,-109.3463974,37.93640137,MXC,MXC,4,D
495,-109.3000031,33.04999924,CFT,CFT,5,E
496,-109.0658035,41.59640121,RKS,RKS,4,D
497,-109.0274963,44.51580048,COD,COD,6,F
498,-108.9250031,45.29169846,WQT,WQT,6,F
499,-108.7913971,44.87030029,POY,POY,6,F
500,-108.7866974,35.51110077,GUP,GUP,5,E
501,-108.7605972,40.09469986,RNG,RNG,4,D
502,-108.7332993,42.83330154,LND,LND,4,D
503,-108.6667023,32.41669846,LSB,LSB,5,E
504,-108.6271973,37.30279922,CEZ,CEZ,5,E
505,-108.5428009,45.80690002,BIL,BIL,6,F
506,-108.5333023,46.43330002,RPX,RPX,6,F
507,-108.5139008,39.11859894,GJT,GJT,7,G
508,-108.4569016,43.06439972,RIW,RIW,4,D
509,-108.2292023,36.74110031,FMN,FMN,5,E
510,-108.1999969,43.65000153,THP,THP,4,D
511,-108.1539001,32.63190079,SVC,SVC,5,E
512,-108.0777969,44.51330185,GEY,GEY,6,F
513,-107.9531021,43.96749878,WRL,WRL,4,D
514,-107.9192963,48.3669014,MLK,MLK,6,F
515,-107.8946991,38.50059891,MTJ,MTJ,7,G
516,-107.8685989,37.20389938,AMK,DRO,5,E
517,-107.8666992,35.15000153,GNT,GNT,5,E
518,-107.8499985,37.75,ZTL,TEX,5,E
519,-107.8167038,37.93330002,TEX,TEX,5,E
520,-107.7791977,39.51810074,RIL,RIL,7,G
521,-107.7510986,37.15000153,DRO,DRO,5,E
